,name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY,vod_name
3512,스텝업-브레이킹쓰루,"전자 제품 가게에서 일을 하면서 꿈에 대한 열정을 버릴 수 없는 ‘케이시’. 어린 시절부터 단짝이었던 친구들과 함께 ‘케이시와 친구들’이라는 그룹을 만들어 스타가 되길 꿈꾸며 공연 영상을 촬영 후 유튜브에 올리지만 조회수는 제로. 그러던 어느 날 유망한 유튜브 댄서를 캐스팅 중인 ‘퀸 다니엘스’의 눈에 띄게 된다. ‘퀸 다니엘스’가 합세해 매니지먼트사의 기획과 지원하에 새롭게 촬영한 ‘케이시와 친구들’의 댄스 공연 영상은 유튜브에서 히트를 치게 된다. 스타가 될 수 있다는 희망에 부풀게 되지만, 뜻밖에도 ‘퀸 다니엘스’는 ‘케이시’에게 단독 활동을 할 것을 제안하는데… 유튜브 최대 댄스 채널 네트워크인 '댄스 온' 라이브 쇼케이스를 앞두고 '케이시'는 사랑과 우정 VS 춤과 성공의 귀로에 서게 된다.","소피아 아귀아르,아니타,제이 엘리스",,영화,드라마,영화,1:41,전자 제품 가게에서 일을 하면서 꿈에 대한 열정을 버릴 수 없는 케이시. 어린 시절부터 단짝이었던 친구들과 함께 케이시와 친구들이라는 그룹을 만들어 스타가 되길 꿈꾸며 공연 영상을 촬영하여 유튜브에 올리는데...,스텝업 브레이킹쓰루
3513,두여자의집,"상실된 옛사랑으로 인해 벌어지는 두 자매의 심리적인 관계를 세밀하게 그린 멜러 영화. 제26회 대종상 심사위원장상, 제42회 깐느국제영화제 품, 제16회 모스크바국제영화제 출품, 제3회 동경국제영화제 출품. 무용수인 언니 유화의 이기심 속에 방치된 형부 윤지호를 동정했던 유경은 유화의 차에 치인 신원미상의 남자에게서 자살한 형부의 모습을 느낀다. 자신의 집에 기거하게된 불안정한 남자의 기행을 응시하며, 마찬가지로 남편을 떠올리던 유화는 애인과 절교한 후 남자에게 관심을 쏟는 유경과 불편한 관계에 놓인다. 한편, 재기 공연을 성공리에 마친 유화는 남편의 기일을 지낸 후 남자를 자신의 아파트로 데려가겠다고 선언하는 유경에게서 몰랐던 남편의 죽음의 진상을 듣고 쓰러진다. 남자 민준의 신원이 드러나게 되고, 자매는 격렬하게 충돌한다. 유화의 감정이 정리될 무렵 민준을 태우고 가던 유경의 차가 전복되는 사건이 일어난다. 식물인간 민준에게, 유화는 유경의 퇴원을 알려준다.","한혜숙,이미숙,강석우,전인택",,영화,드라마,영화,1:58,무용수인 언니 유화의 이기심 속에 방치된 형부 윤지호를 동정했던 유경은 유화의 차에 사고를 당한 남자에게서 자살한 형부의 모습을 떠올린다. 자신의 집에 기거하게 된 남자의 기행을 응시하며 남편을 떠올리던 유화는 그에게 관심을 갖고 있는 유경이 불편하게 느껴진다.,두여자의집
3514,공동경비구역JSA,"판문점 공동경비구역 내 돌아오지 않는 다리 북측 초소에서 북한 초소병(신하균 분)이 총상을 입고 살해되는 사건이 발생한다. 사건 이후 북한은 남한의 기습테러공격으로, 남한은 북한의 납치설로 각각 엇갈린 주장을 한다. 양국은 남북한의 실무협조 하에 스위스와 스웨덴으로 구성된 중립국 감독위원회의 책임수사관을 기용해 수사에 착수할 것을 극적으로 합의한다. 중립국 감독 위원회에서는 책임수사관으로 쮜리히 법대 출신의 한국계 스위스인이며 군 정보단 소령인 소피(이영애 분)를 파견한다. 태어나 처음으로 한국에 입국한 소피는 남측과 북측 모두 피의자 인도 거부와 관계 당국의 비협조적인 태도로 수사 초기부터 어려움을 겪는다. 어렵게 사건 당사자인 남한의 이수혁 병장(이병헌 분)과 북한의 오경필 중사(송강호 분)를 만나 사건 정황을 듣게 되지만, 그들은 서로 상반된 진술만을 반복해 수사는 점차 미궁으로 빠져든다. 그러던 중 사건 최초의 목격자인 남성식 일병(김태우 분)의 진술에서 의혹을 느끼고 수사를 주변 인물로 확대시켜 나간다. 사건을 은폐 축소하려는 남북한의 상부조직의 음모와 극도의 혼돈 상태에 빠진 피의자들, 중립국 감독 위원회 측의 미온적인 수사태도로 소피는 계속적인 어려움을 겪게 되지만 시체부검과 증거물 조사, 공격적이고 치밀한 추적으로 점차 진실에 가까이 접근해 간다. 그러던 중 사건의 전모가 드러날 것을 두려워한 남성식이 돌연 투신 자살을 시도한다. 이 사건을 계기로 상부 조직은 소피의 아버지가 과거 한국전에 참전했던 인민군이었음을 폭로하고 중립국 감독위원회를 사주해 소피의 수사전권 해임을 통보한다. 남한 병사 이수혁 병장은 왜 북한 초소병을 쏘았을까? 최초 목격자인 남성식 일병은 왜 자살을 시도했을까? 그리고, 북한의 오경필 중사는 무엇을 숨기고 있는가? 그녀는, 진실을 파헤치기 위해 마지막 시도를 감행하는데.","이영애,이병헌,송강호,김태우,신하균,허버트 울리치,크리스토프 호프리히터,이한위",,영화,드라마,영화,1:49,2001년 베를린 국제영화제 경쟁부문 초청작. 판문점 공동경비구역 내 돌아오지 않는 다리 북측 초소에서 북한 초소병이 총상을 입고 살해되는 사건이 발생한다. 사건 이후 북한과 남한은 각각 엇갈린 주장을 하는데...,공동경비구역JSA
3515,풍재기시,"여기 홍콩에서는 힘 있는 놈이 최고죠. 1960년대 영국령 홍콩, 삼합회와 경찰 조직을 장악해 비즈니스 제국을 설계하려는 엘리트 브레인 ‘남강’(양조위)은 신분 상승을 꿈꾸는 거침없는 행동파 ‘뇌락’(곽부성)을 만나게 된다. 머리 잘 쓰는 비리 경찰 ‘남강’과 들끓는 야망을 품은 ‘뇌락’은 홍콩 전역에서 힘 있는 경찰이자 파트너로 승승장구한다. 그들이 세운 제국이 몸집을 키울수록, ‘뇌락’의 욕망은 선을 넘고 ‘남강’과 ‘뇌락’은 충돌이 잦아지다 급기야 서로에게 총구를 겨누게 되는데… 올여름, 범죄의 신세계가 열린다!","양조위,곽부성",,영화,드라마,영화,0:01,"1960년대 영국령 홍콩, 삼합회와 경찰 조직을 장악해 비즈니스 제국을 설계하려는 엘리트 브레인 남강은 신분 상승을 꿈꾸는 거침없는 행동파 뇌락을 만나게 된다. 머리 잘 쓰는 비리 경찰 남강과 야망을 품은 뇌락은 홍콩 전역에서 힘 있는 경찰이자 파트너로 승승장구한다.",풍재기시
3516,악몽,"텍사스의 어느 평화로운 가정에 한 소년이 나타나 배고품을 호소하고, 이를 가엽게 여긴 집주인은 그에게 저녁식사와 잠자리를 제공한다. 그러나 한밤 중 모두가 잠든 틈을 타 소년은 슬그머니 잠자리를 벗어나 현관을 향하고, 그가 현관문을 열자 낯선 남자가 집안으로 침입, 고가의 물품들을 훔쳐내기 시작한다. 방문틈사이로 이를 지켜보던 아들의 비명이 이어지고 하나 둘 깨어난 가족들은 그 도둑에 의해 몰살당하게 된다. 그로부터 30년 후. 사람과의 접촉보다 기계를 더 좋아하고 과묵한 성격의 자동판매기 수리원 알리스(Arlis Sweeney: 데니스 퀘이드 분)는 어느날 우연히 만난 생기 발랄한 여자 케이(Kay Davies: 멕 라이언 분)와 사랑에 빠지게 된다. 그러나 운명의 힘은 과거 그들사이에 있었던 어두운 비밀을 폭로하는 방향으로 흐른다. 케이는 과거 알리스의 부친에게 몰살당한 일가의 유일한 생존자였는데.","신성일,윤정희,김대웅",,영화,드라마,영화,1:31,감언이설에 속아 북송되어간 재일교포 남매는 북괴 실정에 환멸을 느끼고 월남을 기도하다가 동생은 죽고 누나 에리사는 놈들에게 체포되어 동굴 속에 감금된다. 놈들은 동굴 속의 그녀를 겁탈하려 들었다. 마침 그때에 북괴군 군관 한 사람이 나타나 위기에서 벗어나는데...,악몽
3517,순수의 시대-무삭제,"순수의 시대 무삭제. 태조 이성계는 제 손에 피를 묻혀 개국을 일군 왕자 이방원이 아닌 어린 막내 아들을 정도전의 비호 하에 세자로 책봉하고, 왕좌와 권력을 둘러 싼 핏빛 싸움이 예고된다. 한편, 장군 김민재는 조선의 국경선을 지켜낸 공로로 군 총사령관이 된다.","강경헌,강하늘,강한나,기주봉,김구택,김다예,김승기,사희,손병호,신하균,이재용,장혁,최무성,황금희",,영화,드라마,영화,2:04,"순수의 시대 무삭제. 태조 이성계는 제 손에 피를 묻혀 개국을 일군 왕자 이방원이 아닌 어린 막내 아들을 정도전의 비호 하에 세자로 책봉하고, 왕좌와 권력을 둘러 싼 핏빛 싸움이 예고된다. 한편, 장군 김민재는 조선의 국경선을 지켜낸 공로로 군 총사령관이 된다.",순수의 시대 무삭제
3518,오싹한연애,이 세상 모든 연애는... 달콤하다? 짜릿하다? 로맨틱하다? 이 커플의 연애는 오싹하다! 남다른 ‘촉’때문에 평범한 생활은 물론 제대로 된 연애 한번 못해본 여자 여리(손예진)와 그녀에게 꽂혀버린 비실한 ‘깡’의 호러 마술사 조구(이민기). 달콤해야 할 두 사람의 만남은 그들의 행복을 방해하는 귀신들로 인해 하루하루가 공포특집이다. 이런 생활에 익숙한 여리와 달리 매번 생명의 위협을 느끼는 조구. 오싹한 난관에도 불구하고 이 연애를 포기할 수 없는 여리와 조구는 어금니 꽉 깨물고 목숨을 건 연애를 시작하는데...,"손예진,이민기,박철민,김현숙,이미도,신성훈,윤지민,황승언",,영화,로맨틱코미디,영화,1:53,남다른 촉때문에 제대로 된 연애 한번 못해본 여자 여리와 그녀에게 꽂혀버린 비실한 깡의 호러 마술사 조구. 두 사람의 만남은 그들의 행복을 방해하는 귀신들로 인해 하루하루가 공포특집이다. 하지만 이 연애를 포기할 수 없는 이들은 목숨을 건 연애를 시작하는데...,오싹한연애
3519,나를채워줘,"납치 사건 이후, 활동하던 아이돌 그룹에서 나오고 나날이 힘들어지는 연예계 활동에 초조함을 느끼던 강예주. 그런 그녀에게 김 감독은 영화 촬영을 제안한다.좋은 기회라며 촬영을 결심하지만 딱 하나 걸리는 것이 있다.“스킨십 말이야. 뽀뽀도 안 해봤는데 격정 베드신이라니. 괜히 이미지 변신하려다가 벗는 연기도 못한다고 더 낙인 찍힐 수도 있을 것 같아.”“그러면, 내가 가르쳐 줄까?”낮에는 신사, 밤에는 짐승. 낮져밤이 훈남 셰프 차도진과 순진 뇌쇄 미녀 강예주의 꼬이고 꼬인 사랑 이야기.","빌리 차펠,차메인 스타,크리스티 스티븐스,라이언 맥레인,프랭키 쿨렌",,영화,멜로,영화,1:20,"완벽했던 부부 폴과 리사. 그들의 다툼은 최고조에 이르고 이혼하기 위해 소송을 시작하지만, 재산 분할이 문제가 되어 이혼은 점점 미뤄지기만 한다. 리사의 변호사 댄은 두 사람이 평화적 이혼을 위해서 폴에게 집이 팔릴 때까지 게스트룸을 이용하는 것을 제안하고...",나를채워줘
3520,옥희의영화,"&lt;옥희의 영화&gt;는 &lt;주문을 외울 날&gt;, &lt;키스 왕&gt;, &lt;폭설 후&gt;, &lt;옥희의 영화&gt;란 네 편의 단편으로 구성되어 있고, 각 편들을 통해서 세 명의 중심 인물들이 역할의 차이와 중첩을 가지면서 계속 등장한다. 마지막 &lt;옥희의 영화&gt; 편의 내용은 이렇다: 영화과 학생 옥희는 자신이 사귀었던 한 젊은 남자와 한 나이 든 남자에 대한 영화를 만들었다. 아차산이란 곳에 만 일 년을 사이에 두고 각 남자와 한 번씩 찾아왔던 경험을 영화적으로 구성해본 것이다: 그 산에서 각기 다른 두 남자와의 경험을 공간별로 짝을 지어놓고 보여준다. 주차장, 산 입구, 정자 앞, 화장실, 목조 다리 앞, 산 중턱 등의 공간에서 각자 다른 행동과 대화들, 그들과의 모습이 짝지어 보여지면서 우린 두 경험 사이의 차이와 비슷함을 구체적으로 보게 된다. 그리고 우린 옥희와 두 남자 사이의 관계에 대한 어떤 총체적 그림을 보고 있다고 느끼게 된다.","이선균,정유미,문성근,서영화",,영화,멜로,영화,1:20,"서비스 해지시까지 시청 가능. 홍삼수 감독의 11번째 장편영화. 주문을 외울 날, 키스 왕, 폭설 후, 옥희의 영화의 4개의 단편작이 한 편으로 묶여있고, 인물들은 4개의 이야기 속에 등장한다. 어느 겨울, 세 남녀의 인물 관계 속 각기 다른 정서가 하나의 이야기로 모인다.",옥희의영화
3521,청춘극장,"중일전쟁 무렵, 지주의 아들 백영민은 친구 장일수, 신성호 그리고 약혼녀 윤옥과 헤어져 일본 유학길에 오른다. 영민은 일본에서 친일파인 오창윤의 외동딸 유경과 사랑하게 되며 함께 귀국한다. 윤옥은 유경의 출현으로 떠나고 외과의 간호원으로 일한다. 장일수가 독립 운동에 관여하다 윤옥의 병원에 오게 되고 영민에게 버림받은 윤옥을 사랑한다. 유경은 영민의 아이를 출산하기 위해 윤옥의 병원에 입원하고 두사람은 만나게 된다. 학병으로 출전한 영민은 부상을 입고 앞을 못보게 되는데 간호원인 윤옥을 유경으로 착각한다. 윤옥은 아이를 업고 찾아온 유경과 영민의 행복을 빌며 장일수와 떠난다.","신영일,김창숙,김희라",,영화,멜로,영화,1:24,"중일전쟁 무렵, 지주의 아들 백영민은 친구 장일수, 신성호 그리고 약혼녀 윤옥과 헤어져 일본 유학길에 오른다. 영민은 일본에서 친일파인 오창윤의 외동딸 유경과 사랑하게 되며 함께 귀국한다. 윤옥은 유경의 출현으로 떠나고 외과의 간호원으로 일하는데...",청춘극장
3522,욕망의 손길,"평범한 직장인 사와코는 이성과 진지한 교제를 하기보다 중년의 아저씨들을 관찰하는 취미에 몰두한다. 그녀는 지금까지 연상의 이성과 교제하면서도 정작 아버지와는 소통의 어려움을 겪으며 소외감을 느낀다. 어느 날, 사와코는 또래의 회사동료 모리와 우연한 계기로 가까워지게 되면서 데이트를 즐긴다. 그녀는 모리에게 점점 마음을 열면서 사랑에 대한 마음의 변화가 일어나게 되는데…","후쿠나가 아카리,카네코 다이치",,영화,멜로,영화,0:00,평범한 직장인 사와코는 이성과 진지한 교제를 하기보다 중년의 아저씨들을 관찰하는 취미에 몰두한다. 그녀는 지금까지 연상의 이성과 교제하면서도 정작 아버지와는 소통의 어려움을 겪으며 소외감을 느낀다.,욕망의 손길
